variant,tokenizer,model,remove_velocity,hard_quantization,dataset_a,dataset_b,fmd,valid,real_pair,source_a,source_b,real_files_a,real_files_b,bootstrap_mean,bootstrap_std,bootstrap_ci_lower,bootstrap_ci_upper
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=off,MIDI-Like,CLaMP-1,False,False,midicaps,jazz,0.058097504657591434,True,True,real,real,120,120,0.1280918088687773,0.01109378013665461,0.11173550120739448,0.15731582028184815
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=off,MIDI-Like,CLaMP-1,False,False,midicaps,rock,0.07452105718911617,True,True,real,real,120,120,0.1363724825973888,0.011479311862832752,0.1208491831055882,0.1618451702113506
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=off,MIDI-Like,CLaMP-1,False,False,midicaps,classical,0.0703836334354561,True,True,real,real,120,120,0.13164060558495955,0.011222996307749275,0.11333729315294713,0.15275129670542625
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=off,MIDI-Like,CLaMP-1,False,False,midicaps,pop,0.07366932057600827,True,True,real,real,120,120,0.1296692794855086,0.00990989173513656,0.11381136686976741,0.15129133975792358
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=off,MIDI-Like,CLaMP-1,False,False,midicaps,rap,0.07713336584660622,True,True,real,real,120,120,0.13630421526271813,0.010367798310605978,0.1214757552335778,0.15638597054969577
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=off,MIDI-Like,CLaMP-1,False,False,pop909,jazz,0.0749662358713389,True,True,real,real,120,120,0.13475621906319288,0.015411129691842669,0.11486753542493947,0.17094832458734438
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=off,MIDI-Like,CLaMP-1,False,False,pop909,rock,0.06618542246567337,True,True,real,real,120,120,0.13070522283298097,0.014727010193633702,0.11509765416680107,0.1662252480900544
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=off,MIDI-Like,CLaMP-1,False,False,pop909,classical,0.05530824289950263,True,True,real,real,120,120,0.12334180308394402,0.013410058554009965,0.10717462483084862,0.15454050420276755
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=off,MIDI-Like,CLaMP-1,False,False,pop909,pop,0.05467593673724686,True,True,real,real,120,120,0.11977983503792711,0.01354448382687129,0.1060068624029846,0.155733768221059
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=off,MIDI-Like,CLaMP-1,False,False,pop909,rap,0.0955162085672802,True,True,real,real,120,120,0.14733302288203207,0.012670936254785539,0.1276917444047703,0.17186463755382198
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=off,MIDI-Like,CLaMP-1,False,False,jazz,rock,0.07832339837302453,True,True,real,real,120,120,0.1356855918166856,0.009220977654377757,0.1204819550621735,0.15605267921717322
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=off,MIDI-Like,CLaMP-1,False,False,jazz,classical,0.0732742146903598,True,True,real,real,120,120,0.12920546912849562,0.007771232289719686,0.11722189712312532,0.14706141595896455
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=off,MIDI-Like,CLaMP-1,False,False,jazz,pop,0.0755353873136537,True,True,real,real,120,120,0.1314775709077129,0.008971778765643538,0.11737256023669601,0.15191806477497533
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=off,MIDI-Like,CLaMP-1,False,False,jazz,rap,0.06364677673349041,True,True,real,real,120,120,0.12695045796292787,0.0075804404455228295,0.11454507827810123,0.14323730761182407
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=off,MIDI-Like,CLaMP-1,False,False,rock,classical,0.07368316671370635,True,True,real,real,120,120,0.12990409112188295,0.007606171831719375,0.11649735627168951,0.14508424780817297
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=off,MIDI-Like,CLaMP-1,False,False,rock,pop,0.06380341218879212,True,True,real,real,120,120,0.12386590750459878,0.006006279007014674,0.11356908498433183,0.13599221781674423
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=off,MIDI-Like,CLaMP-1,False,False,rock,rap,0.09574715202415067,True,True,real,real,120,120,0.14549362228153112,0.00966366870548868,0.12828229805191435,0.1644409576927516
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=off,MIDI-Like,CLaMP-1,False,False,classical,pop,0.053188881872501516,True,True,real,real,120,120,0.11656864561533206,0.006250596186276857,0.10429157795453822,0.13044514110264716
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=off,MIDI-Like,CLaMP-1,False,False,classical,rap,0.09413578807699922,True,True,real,real,120,120,0.141531877017852,0.008119329093439648,0.12775085063322114,0.15791476725914178
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=off,MIDI-Like,CLaMP-1,False,False,pop,rap,0.0956927627252795,True,True,real,real,120,120,0.14460854933679673,0.008232959438854603,0.13131394242075514,0.16168677868907416
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,maestro,midicaps,0.06656720912490151,True,True,real,real,120,120,0.12946255161587375,0.013695031464306172,0.1052611735812493,0.15919509759985645
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,maestro,pop909,0.05442677024659042,True,True,real,real,120,120,0.12591754936491006,0.02161799958469395,0.10079880062940236,0.18886404714167
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,maestro,jazz,0.06718187077029686,True,True,real,real,120,120,0.12074898055586496,0.01085828314127915,0.1086733249429069,0.14580311254690798
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,maestro,rock,0.08309358693173541,True,True,real,real,120,120,0.1306508254650291,0.010812024831954663,0.11223388687705547,0.15551834276111703
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,maestro,classical,0.046491995439928255,True,True,real,real,120,120,0.11394518063549215,0.013841778741624592,0.0970582170212999,0.1587085608994382
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,maestro,pop,0.05830488857184939,True,True,real,real,120,120,0.11779145651174447,0.01455559231322218,0.09789689795850488,0.1445189432786945
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,maestro,rap,0.08229502176585543,True,True,real,real,120,120,0.1335373599855824,0.013185833253691194,0.1163852241503326,0.16693143599603583
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,midicaps,pop909,0.06352081240083092,True,True,real,real,120,120,0.1275912768174613,0.01436351932471155,0.10675206219377188,0.15944625058028455
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,midicaps,jazz,0.05689503585408185,True,True,real,real,120,120,0.12301466449801243,0.016314804909356963,0.10446057437082176,0.15787482926841587
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,midicaps,rock,0.07726321166402135,True,True,real,real,120,120,0.12997207140727998,0.014811497532388182,0.11080575081006445,0.16693461846037555
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,midicaps,classical,0.06799754475546034,True,True,real,real,120,120,0.12214806801843203,0.011313666473047898,0.11039482839572907,0.14954240366792254
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,midicaps,pop,0.07403010281130853,True,True,real,real,120,120,0.12727894174767687,0.013828543371609976,0.10789583265918866,0.15762699889112733
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,midicaps,rap,0.0693785314151804,True,True,real,real,120,120,0.1255858645802758,0.012658611297516373,0.11007233702124039,0.1615450557730247
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,pop909,jazz,0.07471347186281536,True,True,real,real,120,120,0.126615147393294,0.015201549006461373,0.1098111967538232,0.16443605410266796
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,pop909,rock,0.06381478913217575,True,True,real,real,120,120,0.12510964813744008,0.016430844922313993,0.10465962090400308,0.16465041117867507
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,pop909,classical,0.0543730904575349,True,True,real,real,120,120,0.11627173759346536,0.018122065583595758,0.09744427131308832,0.16114792774815515
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,pop909,pop,0.050167551794287994,True,True,real,real,120,120,0.10976745855288891,0.014123531509098196,0.09436717359756311,0.14594679741351213
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,pop909,rap,0.08533728393211429,True,True,real,real,120,120,0.1393905072678422,0.01639192719524261,0.1175802170388257,0.18146108919873485
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,jazz,rock,0.08588504009677335,True,True,real,real,120,120,0.1302803770794654,0.01090249184778541,0.11028152785341483,0.15128702160637034
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,jazz,classical,0.06474824922638463,True,True,real,real,120,120,0.11753946366859762,0.0065841066191417285,0.10855233556062822,0.1298631687374167
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,jazz,pop,0.07390487128008193,True,True,real,real,120,120,0.12078207596437145,0.008889010971295632,0.10678937865677554,0.13755328185778518
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,jazz,rap,0.061938695059723804,True,True,real,real,120,120,0.11932165392850065,0.0088508894089454,0.10479674257313347,0.1371474418206953
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,rock,classical,0.07766227283793224,True,True,real,real,120,120,0.12648457387359566,0.009859124347134322,0.11091743141184175,0.14316810469440014
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,rock,pop,0.06275031284338793,True,True,real,real,120,120,0.11679076679806857,0.006647681134443625,0.10503001847287707,0.12929893915018184
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,rock,rap,0.09053813069490739,True,True,real,real,120,120,0.13609265617882546,0.009783321377862314,0.12099475990679981,0.15342591845469036
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,classical,pop,0.05238849204981773,True,True,real,real,120,120,0.11191162858260983,0.009620191437989811,0.098862104179066,0.13264192809713896
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,classical,rap,0.07822726539752012,True,True,real,real,120,120,0.12527292022845932,0.0069345362613585666,0.11574844743801027,0.14080005658802908
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=off,MIDI-Like,CLaMP-1,True,False,pop,rap,0.08628025079091778,True,True,real,real,120,120,0.13105437480209578,0.008647947722277189,0.1183356081277915,0.14940084761447
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,maestro,midicaps,0.06718292970506186,True,True,real,real,120,120,0.13271357431700154,0.011517972884884953,0.11633064698975126,0.16165031009705472
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,maestro,pop909,0.05399969270598886,True,True,real,real,120,120,0.12718376817514596,0.016074694564718703,0.10869507423178108,0.15713522358878124
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,maestro,jazz,0.07178716424361693,True,True,real,real,120,120,0.13043184194106133,0.009924219702819157,0.11623286218834764,0.1495806034282864
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,maestro,rock,0.08119863968769854,True,True,real,real,120,120,0.1360478629818036,0.010728840507139025,0.12100806102816344,0.15771297291969064
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,maestro,classical,0.05266523911992767,True,True,real,real,120,120,0.11968484830760376,0.011698918869969618,0.10547300456129195,0.14877403434590403
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,maestro,pop,0.05939278137007891,True,True,real,real,120,120,0.12261661933873577,0.01202741305607012,0.10600423865294771,0.14361115149316045
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,maestro,rap,0.0940224426730617,True,True,real,real,120,120,0.1442176632322876,0.008723019524011832,0.1294342943144789,0.1614398050231156
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,midicaps,pop909,0.06356445819575264,True,True,real,real,120,120,0.13399591451801962,0.01506545296817741,0.11625836424096067,0.17138647010760558
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,midicaps,jazz,0.058097504657591434,True,True,real,real,120,120,0.12857508511829113,0.01424274285573323,0.11324636296147333,0.16527280942521372
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,midicaps,rock,0.07452105718911617,True,True,real,real,120,120,0.13574743444999243,0.011787176675780687,0.11909009691396484,0.1609700692269917
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,midicaps,classical,0.0703836334354561,True,True,real,real,120,120,0.13094112151589762,0.011479957770694422,0.11430210707343513,0.15698913573117748
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,midicaps,pop,0.07366932057600827,True,True,real,real,120,120,0.13392662578446268,0.015078866959282842,0.11440091130591047,0.16964191608153786
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,midicaps,rap,0.07713336584660622,True,True,real,real,120,120,0.1375681998387006,0.013467017305157597,0.11977191338146902,0.17228245190628205
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,pop909,jazz,0.0749662358713389,True,True,real,real,120,120,0.13471542688121468,0.015868696579759985,0.11680415456896966,0.1681124593150464
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,pop909,rock,0.06618542246567337,True,True,real,real,120,120,0.13149909731271675,0.014423120619229384,0.11303592198782249,0.16767501928999154
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,pop909,classical,0.05530824289950263,True,True,real,real,120,120,0.12276679003139923,0.014423088587754063,0.10651969576511541,0.15617171705974772
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,pop909,pop,0.05467593673724686,True,True,real,real,120,120,0.11972434732094098,0.012810847118332983,0.10437094531751492,0.14968022569906472
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,pop909,rap,0.0955162085672802,True,True,real,real,120,120,0.14813090240012722,0.016593536917982515,0.12382469483683776,0.19336793896375792
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,jazz,rock,0.07832339837302453,True,True,real,real,120,120,0.1345594942628942,0.008806084789409054,0.1206178324545034,0.15220538356537253
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,jazz,classical,0.0732742146903598,True,True,real,real,120,120,0.12749342437070035,0.008529750027705108,0.11266259957546579,0.14718151486749478
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,jazz,pop,0.0755353873136537,True,True,real,real,120,120,0.13157029118343053,0.007906343920149795,0.11857708788237707,0.1456493112171141
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,jazz,rap,0.06364677673349041,True,True,real,real,120,120,0.12587683806532243,0.006359967422361545,0.11539610748602656,0.13847811308280325
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,rock,classical,0.07368316671370635,True,True,real,real,120,120,0.12915604904246872,0.007693317242027494,0.1158540585148957,0.14877196821469746
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,rock,pop,0.06380341218879212,True,True,real,real,120,120,0.12414328356373121,0.0068540537980841055,0.11226510761478965,0.1386297542005618
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,rock,rap,0.09574715202415067,True,True,real,real,120,120,0.14558359148027814,0.011280928936457739,0.12570183029559592,0.1668293754538472
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,classical,pop,0.053188881872501516,True,True,real,real,120,120,0.11653507452127705,0.006177041905282108,0.10572620704174804,0.13105029126210674
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,classical,rap,0.09413578807699922,True,True,real,real,120,120,0.14172525084480117,0.009423503559481235,0.12666214408589954,0.1612735042429896
tok=MIDI-Like|model=CLaMP-1|vel=on|quant=on,MIDI-Like,CLaMP-1,False,True,pop,rap,0.0956927627252795,True,True,real,real,120,120,0.14296448806355883,0.009915626630392126,0.1291786301961484,0.16994418153054827
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,maestro,midicaps,0.06656720912490151,True,True,real,real,120,120,0.12843705808885836,0.015476149602189338,0.10812941502781387,0.1664719582481887
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,maestro,pop909,0.05442677024659042,True,True,real,real,120,120,0.11816718664841579,0.016096422849008984,0.09804197488202365,0.15365090167265383
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,maestro,jazz,0.06718187077029686,True,True,real,real,120,120,0.12314772977180348,0.013736557395935206,0.10712268584639834,0.14924069805742987
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,maestro,rock,0.08309358693173541,True,True,real,real,120,120,0.13148627636438256,0.011313074713283442,0.11536013341204816,0.1523790684064364
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,maestro,classical,0.046491995439928255,True,True,real,real,120,120,0.11214199035077062,0.012989378478421998,0.09566085202574363,0.1488237624947876
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,maestro,pop,0.05830488857184939,True,True,real,real,120,120,0.11578100839337205,0.013888028701032964,0.09896085768620157,0.1487704972193034
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,maestro,rap,0.08229502176585543,True,True,real,real,120,120,0.13436981012589597,0.011381109164002923,0.11771047029492675,0.1566721647625358
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,midicaps,pop909,0.06352081240083092,True,True,real,real,120,120,0.12784251455565648,0.015325789762348406,0.10623537409206199,0.15493935639321763
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,midicaps,jazz,0.05689503585408185,True,True,real,real,120,120,0.12154850070268117,0.013704699803534663,0.10416804411724762,0.15872380871940162
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,midicaps,rock,0.07726321166402135,True,True,real,real,120,120,0.1311019711899498,0.012792040817344027,0.11427643777096265,0.15602426253804688
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,midicaps,classical,0.06799754475546034,True,True,real,real,120,120,0.12126645672032352,0.010818508196745999,0.10761449247681346,0.14502111713410976
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,midicaps,pop,0.07403010281130853,True,True,real,real,120,120,0.1259290867189167,0.013922829392773723,0.10970778006641849,0.15758023131658538
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,midicaps,rap,0.0693785314151804,True,True,real,real,120,120,0.1260379120990446,0.013220819989402187,0.10597460035242709,0.16040492333422016
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,pop909,jazz,0.07471347186281536,True,True,real,real,120,120,0.12974248104230274,0.016122676960070293,0.10830768912511224,0.15864292879933273
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,pop909,rock,0.06381478913217575,True,True,real,real,120,120,0.12275486445290226,0.013922714932156903,0.10436561968240823,0.1526216828484834
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,pop909,classical,0.0543730904575349,True,True,real,real,120,120,0.11474235467882406,0.01686263976488422,0.09874551869338231,0.15247723941676722
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,pop909,pop,0.050167551794287994,True,True,real,real,120,120,0.11377112151808884,0.017465161746446203,0.09553304295111271,0.14991977992939162
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,pop909,rap,0.08533728393211429,True,True,real,real,120,120,0.13629863106458212,0.017160860812370667,0.11565086677361096,0.17552239237128736
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,jazz,rock,0.08588504009677335,True,True,real,real,120,120,0.13200519562047555,0.011746152841844808,0.11358951063734617,0.15781777511055972
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,jazz,classical,0.06474824922638463,True,True,real,real,120,120,0.12006734400925323,0.007942243111180036,0.10666867945552551,0.13590675718831488
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,jazz,pop,0.07390487128008193,True,True,real,real,120,120,0.12476480560591534,0.009311814256755006,0.11041827592278437,0.14132277596454945
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,jazz,rap,0.061938695059723804,True,True,real,real,120,120,0.11932267891412236,0.00923347546370771,0.10601169346344141,0.13712761673855794
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,rock,classical,0.07766227283793224,True,True,real,real,120,120,0.12516702186565734,0.009247022961868204,0.11013183262042363,0.14255520159664353
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,rock,pop,0.06275031284338793,True,True,real,real,120,120,0.11565122866614423,0.008733073693351457,0.09955346080222581,0.13544793133503158
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,rock,rap,0.09053813069490739,True,True,real,real,120,120,0.1342297715097613,0.010377121665655964,0.11678319758291322,0.15290479399474766
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,classical,pop,0.05238849204981773,True,True,real,real,120,120,0.11119745577094682,0.008930015174537464,0.09933247328104315,0.12935006266629478
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,classical,rap,0.07822726539752012,True,True,real,real,120,120,0.12679589070361788,0.006557105134160462,0.11278113789077321,0.13894071454204857
tok=MIDI-Like|model=CLaMP-1|vel=off|quant=on,MIDI-Like,CLaMP-1,True,True,pop,rap,0.08628025079091778,True,True,real,real,120,120,0.13015744769685295,0.009700049116193888,0.11339561837088792,0.15522224309017746
tok=MIDI-Like|model=CLaMP-2|vel=on|quant=off,MIDI-Like,CLaMP-2,False,False,maestro,midicaps,0.40243368251969364,True,True,real,real,120,120,0.6924611161624679,0.3035881850880724,0.41913721466333553,1.4144833495067237
tok=MIDI-Like|model=CLaMP-2|vel=on|quant=off,MIDI-Like,CLaMP-2,False,False,maestro,pop909,0.32379871596513937,True,True,real,real,120,120,0.5912599396146712,0.315204081310878,0.2640543497363203,1.0862725277018106
tok=MIDI-Like|model=CLaMP-2|vel=on|quant=off,MIDI-Like,CLaMP-2,False,False,maestro,jazz,0.5291179451791814,True,True,real,real,120,120,0.5772682657987597,0.23821654659903785,0.40247314059614064,1.1294844128040162
tok=MIDI-Like|model=CLaMP-2|vel=on|quant=off,MIDI-Like,CLaMP-2,False,False,maestro,rock,0.5814518296952477,True,True,real,real,120,120,0.6568857229846886,0.2520623327033016,0.4270026649055523,1.1550063178761056
tok=MIDI-Like|model=CLaMP-2|vel=on|quant=off,MIDI-Like,CLaMP-2,False,False,maestro,classical,0.38020730083547416,True,True,real,real,120,120,0.4872700295640575,0.32910142371767664,0.2545416966643028,1.0524897184360071
tok=MIDI-Like|model=CLaMP-2|vel=on|quant=off,MIDI-Like,CLaMP-2,False,False,maestro,pop,0.44274076271683105,True,True,real,real,120,120,0.5419018670478367,0.31206712953977783,0.3025474046839217,1.1566584962123052
tok=MIDI-Like|model=CLaMP-2|vel=on|quant=off,MIDI-Like,CLaMP-2,False,False,maestro,rap,0.6290322441934479,True,True,real,real,120,120,0.6929183412017358,0.2242418845547417,0.5098194722101738,1.1567739502573682
tok=MIDI-Like|model=CLaMP-2|vel=on|quant=off,MIDI-Like,CLaMP-2,False,False,midicaps,pop909,0.37071261342875994,True,True,real,real,120,120,0.5544607735617599,0.23100254262929357,0.36459707537997016,1.0087647260875365
tok=MIDI-Like|model=CLaMP-2|vel=on|quant=off,MIDI-Like,CLaMP-2,False,False,midicaps,jazz,0.3577352609800729,True,True,real,real,120,120,0.4138147306937466,0.2834307253188165,0.2518582237045617,0.9961722962758492
tok=MIDI-Like|model=CLaMP-2|vel=on|quant=off,MIDI-Like,CLaMP-2,False,False,midicaps,rock,0.49644606625637977,True,True,real,real,120,120,0.560277722838671,0.23516421581524335,0.4003784584064686,1.0317638294163691
tok=MIDI-Like|model=CLaMP-2|vel=on|quant=off,MIDI-Like,CLaMP-2,False,False,midicaps,classical,0.5099489931567002,True,True,real,real,120,120,0.5759345243969927,0.24748462848784628,0.4063399851230633,1.1001762136314384
tok=MIDI-Like|model=CLaMP-2|vel=on|quant=off,MIDI-Like,CLaMP-2,False,False,midicaps,pop,0.46911092031640905,True,True,real,real,120,120,0.5618611365303281,0.2837397969098191,0.37011314576182425,1.3678256168457368
tok=MIDI-Like|model=CLaMP-2|vel=on|quant=off,MIDI-Like,CLaMP-2,False,False,midicaps,rap,0.4322884681653154,True,True,real,real,120,120,0.531040692708603,0.2816917712996702,0.327904323780233,1.0216752338354018
tok=MIDI-Like|model=CLaMP-2|vel=on|quant=off,MIDI-Like,CLaMP-2,False,False,pop909,jazz,0.4384734948180904,True,True,real,real,120,120,0.4992333780960873,0.18812713206643952,0.36413959082804287,0.9306966743834082
tok=MIDI-Like|model=CLaMP-2|vel=on|quant=off,MIDI-Like,CLaMP-2,False,False,pop909,rock,0.40426943969933654,True,True,real,real,120,120,0.48303493473771353,0.23314606111783384,0.2947801343929086,0.959254292553432
tok=MIDI-Like|model=CLaMP-2|vel=on|quant=off,MIDI-Like,CLaMP-2,False,False,pop909,classical,0.37786640202766936,True,True,real,real,120,120,0.42567014631784456,0.1971869856218395,0.27135532314041694,0.8981370909378602
